,Position,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1115,11485,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.256,0.246,0.26,0.238,0.24,0.244,0.28,0.236,0.258,0.256,0.248,0.238
1115,11461,0.064,0.0,0.0,0.936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.244,0.242,0.246,0.268,0.248,0.248,0.248,0.256,0.262,0.238,0.246,0.254
1115,11451,0.436,0.0,0.002,0.562,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.252,0.254,0.282,0.212,0.26,0.238,0.268,0.234,0.224,0.26,0.256,0.26
1115,11448,0.002,0.142,0.0,0.856,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.262,0.274,0.264,0.2,0.258,0.242,0.248,0.252,0.224,0.284,0.236,0.256
1115,11431,0.888,0.112,0.0,0.0,1.0,0.0,0.0,0.0,0.094,0.906,0.0,0.0,0.31,0.256,0.208,0.226,0.268,0.23,0.226,0.276,0.234,0.25,0.254,0.262
1115,11407,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1115,11398,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.49,0.0,0.51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1115,11290,0.246,0.286,0.256,0.212,0.46,0.258,0.132,0.15,0.204,0.118,0.36,0.318,0.072,0.024,0.652,0.252,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1115,11203,0.916,0.0,0.0,0.084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.966,0.0,0.0,0.034,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1115,11197,0.256,0.742,0.0,0.002,0.0,1.0,0.0,0.0,0.816,0.184,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1115,11198,0.238,0.284,0.252,0.226,0.236,0.254,0.252,0.258,0.0,0.004,0.402,0.594,0.0,0.0,0.474,0.526,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1115,11185,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.986,0.0,0.014,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1115,11110,0.988,0.0,0.012,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1115,11086,0.018,0.982,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1115,10948,0.0,0.648,0.0,0.352,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.002,0.938,0.0,0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1115,10945,0.366,0.0,0.634,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.054,0.0,0.888,0.058,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1116,11939,0.0,0.168,0.0,0.832,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.236,0.254,0.26,0.248,0.24,0.266,0.246,0.264,0.274,0.246,0.216
1116,11847,0.238,0.24,0.266,0.256,0.238,0.244,0.242,0.276,0.0,0.002,0.558,0.44,0.0,0.0,0.446,0.554,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1116,11717,0.0,0.034,0.0,0.966,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.254,0.258,0.244,0.244,0.256,0.254,0.232,0.258,0.24,0.28,0.224,0.256
1117,12406,0.184,0.0,0.816,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.252,0.242,0.266,0.24,0.25,0.274,0.254,0.222,0.238,0.266,0.258,0.238
1117,12337,0.054,0.0,0.0,0.946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.282,0.25,0.236,0.232,0.264,0.208,0.25,0.278,0.25,0.236,0.28,0.234
1117,12277,0.44,0.56,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.212,0.238,0.264,0.286,0.218,0.25,0.272,0.26,0.28,0.242,0.194,0.284
1117,12268,0.592,0.0,0.0,0.408,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.226,0.226,0.296,0.252,0.29,0.256,0.218,0.236,0.254,0.25,0.26,0.236
1117,12220,0.0,0.0,1.0,0.0,0.222,0.272,0.296,0.21,0.608,0.0,0.392,0.0,0.378,0.0,0.622,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1117,12217,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1117,12100,0.006,0.926,0.012,0.056,0.258,0.258,0.208,0.276,0.0,0.85,0.0,0.15,0.0,0.848,0.0,0.152,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1117,12085,0.0,0.0,0.974,0.026,0.0,0.0,1.0,0.0,0.0,0.0,0.002,0.998,0.222,0.29,0.246,0.242,0.26,0.244,0.286,0.21,0.25,0.25,0.25,0.25
1117,12070,0.044,0.0,0.0,0.956,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.244,0.228,0.26,0.268,0.266,0.268,0.246,0.22,0.272,0.258,0.24,0.23
1117,12028,0.042,0.0,0.958,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1118,13224,0.152,0.002,0.0,0.846,0.0,0.0,0.0,1.0,0.872,0.0,0.0,0.128,0.204,0.248,0.276,0.272,0.286,0.232,0.236,0.246,0.24,0.238,0.29,0.232
1118,13086,0.006,0.0,0.0,0.994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.236,0.284,0.234,0.246,0.248,0.274,0.238,0.24,0.264,0.272,0.216,0.248
1118,12963,0.0,0.05,0.0,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.978,0.0,0.022,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1118,12930,0.046,0.0,0.954,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.238,0.272,0.216,0.274,0.256,0.236,0.274,0.234,0.26,0.262,0.204,0.274
1118,12924,0.0,0.898,0.0,0.102,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.244,0.26,0.246,0.25,0.256,0.26,0.264,0.22,0.228,0.232,0.26,0.28
1118,12925,0.266,0.258,0.24,0.236,0.208,0.27,0.24,0.282,0.0,0.0,0.97,0.03,0.0,0.0,0.032,0.968,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1118,12926,0.258,0.234,0.252,0.256,0.214,0.274,0.298,0.214,0.0,0.282,0.718,0.0,0.002,0.732,0.266,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1118,12918,0.21,0.79,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.256,0.258,0.234,0.252,0.246,0.252,0.222,0.28,0.248,0.244,0.25,0.258
1118,12753,0.896,0.0,0.0,0.104,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.252,0.26,0.268,0.22,0.234,0.28,0.248,0.238,0.264,0.238,0.264,0.234
1118,12747,0.818,0.0,0.004,0.178,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.24,0.246,0.284,0.23,0.236,0.244,0.28,0.24,0.274,0.262,0.244,0.22
1118,12743,0.092,0.0,0.0,0.908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.254,0.276,0.23,0.24,0.266,0.24,0.206,0.288,0.222,0.218,0.292,0.268
1118,12737,0.0,0.054,0.0,0.946,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.226,0.258,0.244,0.272,0.268,0.228,0.266,0.238,0.25,0.244,0.264,0.242
1118,12687,0.368,0.0,0.632,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.276,0.234,0.24,0.25,0.252,0.282,0.22,0.246,0.26,0.224,0.246,0.27
1118,12654,0.734,0.0,0.0,0.266,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.392,0.006,0.004,0.598,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1118,12651,0.54,0.062,0.034,0.364,0.264,0.268,0.244,0.224,0.58,0.008,0.004,0.408,0.632,0.004,0.004,0.36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1119,13574,0.988,0.0,0.0,0.012,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.26,0.246,0.228,0.266,0.24,0.272,0.258,0.23,0.296,0.232,0.242,0.23
1119,13538,0.0,0.0,0.186,0.814,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.976,0.024,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1119,13475,0.236,0.242,0.272,0.25,0.268,0.248,0.208,0.276,0.51,0.0,0.0,0.49,0.42,0.0,0.002,0.578,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1119,13454,0.0,0.116,0.0,0.884,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.998,0.0,0.002,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1119,13367,0.0,0.668,0.0,0.332,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.234,0.266,0.262,0.238,0.236,0.234,0.252,0.278,0.26,0.266,0.234,0.24
1119,13343,0.0,0.718,0.0,0.282,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1119,13334,0.458,0.0,0.542,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.258,0.228,0.284,0.23,0.242,0.258,0.26,0.24,0.28,0.216,0.238,0.266
1176,2020,0.0,0.056,0.0,0.944,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.214,0.252,0.242,0.292,0.256,0.214,0.28,0.25,0.282,0.264,0.212,0.242
1176,2164,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1176,2224,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1176,2230,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.002,0.0,0.998,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1176,2302,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.848,0.152,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1176,2311,0.97,0.0,0.03,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.234,0.258,0.266,0.242,0.256,0.264,0.232,0.248,0.238,0.242,0.252,0.268
1176,2365,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.128,0.872,0.0,0.0,0.874,0.126,0.0,0.0,0.0,1.0,0.0,0.0
1176,2380,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.968,0.0,0.032,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1177,2454,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.246,0.27,0.284,0.2,0.062,0.064,0.564,0.31,0.062,0.054,0.508,0.376
1177,2461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.87,0.016,0.014,0.1,0.048,0.0,0.0,0.952,0.008,0.0,0.0,0.992
1177,2475,0.0,0.096,0.004,0.9,0.0,0.0,0.0,1.0,0.0,0.982,0.0,0.018,0.014,0.782,0.012,0.192,0.0,0.48,0.0,0.52,0.0,0.606,0.0,0.394
1177,2478,0.0,0.0,0.296,0.704,0.0,0.0,0.0,1.0,0.0,0.0,0.732,0.268,0.052,0.044,0.596,0.308,0.0,0.0,0.538,0.462,0.0,0.0,0.606,0.394
1177,2481,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.114,0.544,0.094,0.248,0.002,0.994,0.002,0.002,0.002,0.982,0.0,0.016
1177,2658,0.0,0.002,0.998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.244,0.218,0.27,0.268,0.272,0.23,0.25,0.248,0.264,0.248,0.238,0.25
1177,2676,0.0,0.096,0.0,0.904,0.0,0.0,0.0,1.0,0.0,0.958,0.0,0.042,0.0,0.022,0.0,0.978,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1177,2751,0.0,0.94,0.0,0.06,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.246,0.234,0.276,0.244,0.238,0.29,0.246,0.226,0.236,0.262,0.256,0.246
1177,2823,0.0,0.0,0.01,0.99,0.218,0.25,0.27,0.262,0.188,0.226,0.368,0.218,0.26,0.196,0.272,0.272,0.062,0.086,0.732,0.12,0.032,0.03,0.872,0.066
1543,1625,0.598,0.078,0.048,0.276,0.114,0.0,0.0,0.886,0.884,0.0,0.0,0.116,0.286,0.246,0.248,0.22,0.246,0.232,0.238,0.284,0.256,0.216,0.252,0.276
1543,1770,0.0,1.0,0.0,0.0,0.228,0.278,0.292,0.202,0.004,0.69,0.302,0.004,0.002,0.528,0.466,0.004,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1543,2060,0.062,0.626,0.246,0.066,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.01,0.682,0.288,0.02,0.0,0.156,0.844,0.0,0.0,0.106,0.894,0.0
1543,2066,0.016,0.612,0.028,0.344,0.0,0.108,0.0,0.892,0.0,0.88,0.0,0.12,0.0,0.536,0.002,0.462,0.0,0.642,0.0,0.358,0.0,0.82,0.0,0.18
1543,2069,0.008,0.648,0.016,0.328,0.0,0.23,0.0,0.77,0.0,0.764,0.0,0.236,0.0,0.684,0.0,0.316,0.0,1.0,0.0,0.0,0.0,0.334,0.0,0.666
1543,2072,0.636,0.016,0.326,0.022,0.158,0.0,0.842,0.0,0.838,0.0,0.162,0.0,0.784,0.0,0.216,0.0,0.396,0.0,0.604,0.0,0.816,0.0,0.184,0.0
1543,2075,0.018,0.546,0.008,0.428,0.0,0.262,0.0,0.738,0.0,0.716,0.0,0.284,0.0,0.654,0.0,0.346,0.0,0.712,0.0,0.288,0.0,0.614,0.0,0.386
1543,2243,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.044,0.0,0.956,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1543,2315,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.904,0.0,0.096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1543,2447,0.0,0.0,1.0,0.0,0.28,0.206,0.286,0.228,0.834,0.0,0.166,0.0,0.908,0.0,0.092,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1544,2660,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.35,0.0,0.65,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1544,2673,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.018,0.0,0.982,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1544,2675,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.004,0.0,0.0,0.996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1544,2708,0.0,1.0,0.0,0.0,0.2,0.294,0.21,0.296,0.0,0.994,0.0,0.006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1544,2720,0.0,1.0,0.0,0.0,0.25,0.246,0.222,0.282,0.0,0.33,0.0,0.67,0.0,0.332,0.0,0.668,0.0,0.668,0.0,0.332,0.0,0.0,0.0,1.0
2237,1460,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.302,0.0,0.698,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2237,1601,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.008,0.0,0.992,0.0,0.058,0.0,0.942,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,1646,0.0,0.074,0.0,0.926,0.0,1.0,0.0,0.0,0.0,0.922,0.0,0.078,0.0,0.778,0.0,0.222,0.0,0.594,0.0,0.406,0.0,0.41,0.0,0.59
2237,1769,0.012,0.656,0.012,0.32,0.0,1.0,0.0,0.0,0.0,0.164,0.0,0.836,0.006,0.27,0.002,0.722,0.0,0.698,0.0,0.302,0.0,0.298,0.0,0.702
2237,2045,0.064,0.644,0.246,0.046,0.0,0.112,0.888,0.0,0.0,0.888,0.112,0.0,0.246,0.252,0.258,0.244,0.292,0.228,0.234,0.246,0.26,0.282,0.224,0.234
2237,2162,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.006,0.0,0.994,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2237,2177,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.988,0.0,0.012,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2237,2237,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.892,0.108,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2237,2238,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.928,0.072,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,2259,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.244,0.0,0.756,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2237,2273,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.198,0.0,0.802,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2237,2333,0.774,0.028,0.044,0.154,0.28,0.226,0.23,0.264,0.242,0.0,0.0,0.758,0.756,0.0,0.0,0.244,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2237,2336,0.15,0.798,0.022,0.03,0.234,0.286,0.258,0.222,0.092,0.908,0.0,0.0,0.91,0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,2390,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2237,2393,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,2435,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2237,2462,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.972,0.0,0.0,0.028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,2477,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.074,0.0,0.926,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,2633,0.0,0.996,0.0,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.538,0.0,0.462,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,2714,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.804,0.0,0.196,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2237,2717,0.0,0.796,0.0,0.204,0.0,1.0,0.0,0.0,0.0,0.204,0.0,0.796,0.0,0.946,0.0,0.054,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2237,2726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.002,0.0,0.0,0.998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,2774,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.984,0.0,0.0,0.016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,2794,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.444,0.556,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2237,2942,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.518,0.0,0.482,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2237,3005,0.0,0.066,0.0,0.934,0.0,1.0,0.0,0.0,0.0,0.934,0.0,0.066,0.0,0.184,0.0,0.816,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,3008,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.184,0.816,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2237,3164,0.0,0.082,0.0,0.918,0.0,1.0,0.0,0.0,0.0,0.906,0.0,0.094,0.0,0.048,0.0,0.952,0.0,0.796,0.0,0.204,0.0,0.202,0.0,0.798
2237,3200,0.742,0.002,0.25,0.006,1.0,0.0,0.0,0.0,0.202,0.0,0.798,0.0,0.362,0.004,0.632,0.002,0.814,0.0,0.186,0.0,0.182,0.0,0.818,0.0
2237,3203,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2237,3209,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,3212,0.0,0.278,0.0,0.722,0.0,1.0,0.0,0.0,0.0,0.714,0.0,0.286,0.0,0.49,0.0,0.51,0.0,0.34,0.0,0.66,0.0,0.172,0.0,0.828
2237,3444,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.978,0.0,0.022,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,3620,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.024,0.0,0.976,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2237,3635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.016,0.0,0.0,0.984,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2237,3638,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.02,0.0,0.98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2237,3644,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.008,0.0,0.992,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2237,3704,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.262,0.0,0.0,0.738,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,3889,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.872,0.0,0.128,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2237,3938,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.092,0.0,0.908,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2237,4061,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.548,0.0,0.452,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2237,4094,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.032,0.0,0.968,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2237,4113,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.034,0.0,0.966,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2237,4148,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.524,0.0,0.476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,4157,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.242,0.0,0.758,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
