scaffold	gene	gene_length	coverage	breadth	breadth_minCov	nucl_diversity	start	end	direction	partial	dNdS_substitutions	pNpS_variants	SNV_count	SNV_S_count	SNV_N_count	SNS_count	SNS_S_count	SNS_N_count	divergent_site_count
NORP83_40	NORP83_40_4	1098.0	46.263205828779604	1.0	1.0	0.007927387898519878	3805	4902	1	False		0.20307122054540688	10.0	6.0	4.0	1.0	0.0	1.0	11.0
NORP83_40	NORP83_40_5	1983.0	94.4654563792234	1.0	1.0	0.007898544519764017	5019	7001	1	False		0.06951743908265627	17.0	14.0	3.0	0.0	0.0	0.0	17.0
NORP83_40	NORP83_40_6	1089.0	89.21395775941231	1.0	1.0	0.011463800710313832	7075	8163	1	False		0.03057186344857585	20.0	18.0	2.0	0.0	0.0	0.0	20.0
NORP83_40	NORP83_40_7	1119.0	96.63538873994638	1.0	1.0	0.013724760592676244	8168	9286	1	False	0.0	0.012475343461258987	23.0	22.0	1.0	1.0	1.0	0.0	24.0
NORP83_40	NORP83_40_8	90.0	21.97777777777777	1.0	0.5	0.0	9299	9388	1	True			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_41	NORP83_41_1	420.0	39.52857142857143	1.0	0.911904761904762	0.009821616015919798	9	428	-1	False		0.1843537414965983	5.0	3.0	2.0	0.0	0.0	0.0	5.0
NORP83_41	NORP83_41_2	288.0	59.03125	1.0	1.0	0.0028602536767721176	526	813	1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_41	NORP83_41_3	285.0	50.136842105263156	1.0	1.0	0.010467475757264257	810	1094	-1	False		0.26457399103139023	4.0	2.0	2.0	0.0	0.0	0.0	4.0
NORP83_41	NORP83_41_4	219.0	47.26940639269407	1.0	1.0	0.011759963481937865	1149	1367	-1	False		0.0901960784313726	4.0	3.0	1.0	0.0	0.0	0.0	4.0
NORP83_41	NORP83_41_5	402.0	58.72636815920398	1.0	1.0	0.0065197035744415386	1364	1765	-1	False		0.2680084745762711	2.0	1.0	1.0	0.0	0.0	0.0	2.0
NORP83_41	NORP83_41_6	396.0	49.164141414141405	1.0	1.0	0.006662101607129989	1860	2255	1	False	0.0	0.2609625668449196	2.0	1.0	1.0	1.0	1.0	0.0	3.0
NORP83_41	NORP83_41_7	1164.0	35.26890034364261	1.0	0.9845360824742267	0.013935122710455938	2303	3466	1	False	0.0	0.0	31.0	31.0	0.0	1.0	1.0	0.0	32.0
NORP83_41	NORP83_41_8	549.0	27.198542805100182	1.0	0.8797814207650273	0.010078578755475465	3458	4006	-1	False		0.9824081313526172	9.0	2.0	7.0	0.0	0.0	0.0	9.0
NORP83_41	NORP83_41_9	990.0	34.37575757575757	1.0	1.0	0.004343326164014449	4013	5002	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_41	NORP83_41_10	951.0	33.635120925341745	1.0	1.0	0.01512110095420216	5007	5957	-1	False		0.050686723348593934	26.0	22.0	4.0	0.0	0.0	0.0	26.0
NORP83_41	NORP83_41_11	891.0	38.794612794612796	1.0	1.0	0.011435083635193187	5954	6844	-1	False		0.021361372440509164	14.0	13.0	1.0	0.0	0.0	0.0	14.0
NORP83_41	NORP83_41_12	1236.0	40.722491909385106	1.0	0.9967637540453076	0.01006129340498474	6884	8119	-1	False		0.016322723563017408	19.0	18.0	1.0	0.0	0.0	0.0	19.0
NORP83_41	NORP83_41_13	645.0	47.916279069767434	1.0	0.9457364341085271	0.0068725454025581065	8267	8911	1	True		0.0	3.0	3.0	0.0	0.0	0.0	0.0	3.0
NORP83_42	NORP83_42_1	894.0	36.347874720357936	1.0	0.9832214765100672	0.011134572539042042	50	943	-1	False	0.5913717886572964	0.1971239295524322	15.0	9.0	6.0	3.0	1.0	2.0	18.0
NORP83_42	NORP83_42_2	645.0	44.48217054263566	1.0	0.9984496124031008	0.010784695237319621	946	1590	-1	False	0.2978436657681937	0.07446091644204843	10.0	8.0	2.0	2.0	1.0	1.0	12.0
NORP83_42	NORP83_42_3	441.0	40.36507936507937	1.0	0.9977324263038548	0.010310902649706022	1689	2129	-1	False		0.05891625615763544	6.0	5.0	1.0	0.0	0.0	0.0	6.0
NORP83_42	NORP83_42_4	1164.0	39.77491408934708	0.9974226804123713	0.8685567010309279	0.012795281634250588	2189	3352	-1	True		0.08546617915904957	21.0	16.0	5.0	0.0	0.0	0.0	21.0
NORP83_43	NORP83_43_1	1098.0	31.52276867030965	1.0	0.9271402550091076	0.009788947688572969	6	1103	-1	False		0.06874753062030832	16.0	13.0	3.0	0.0	0.0	0.0	16.0
NORP83_43	NORP83_43_2	468.0	33.3440170940171	1.0	0.9957264957264956	0.008874312618771363	1645	2112	-1	False		0.0	4.0	4.0	0.0	0.0	0.0	0.0	4.0
NORP83_43	NORP83_43_3	747.0	45.295850066934406	1.0	1.0	0.01199869322808711	2114	2860	-1	False		0.13530655391120505	16.0	11.0	5.0	0.0	0.0	0.0	16.0
NORP83_43	NORP83_43_4	357.0	44.57983193277311	1.0	1.0	0.008884254623861887	2857	3213	-1	False		0.08960573476702513	4.0	3.0	1.0	0.0	0.0	0.0	4.0
NORP83_43	NORP83_43_5	699.0	54.19456366237482	1.0	1.0	0.007272987108203344	3213	3911	-1	False		0.07083589428395815	5.0	4.0	1.0	0.0	0.0	0.0	5.0
NORP83_43	NORP83_43_6	303.0	50.524752475247524	1.0	1.0	0.007361824166263299	4060	4362	-1	False		0.2605042016806724	2.0	1.0	1.0	0.0	0.0	0.0	2.0
NORP83_43	NORP83_43_7	1668.0	44.235611510791365	1.0	0.998800959232614	0.010291196790491395	4369	6036	-1	False		0.040863616301309295	24.0	21.0	3.0	0.0	0.0	0.0	24.0
NORP83_43	NORP83_43_8	1608.0	22.60509950248756	1.0	0.677860696517413	0.00439508748710704	6376	7983	1	False		0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
NORP83_43	NORP83_43_9	126.0	15.579365079365079	0.9603174603174603	0.42063492063492064	0.001569354309226001	8283	8408	-1	True			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_44	NORP83_44_1	417.0	27.810551558752998	1.0	0.8225419664268585	0.007053104677283706	1	417	1	False		0.0	4.0	4.0	0.0	0.0	0.0	0.0	4.0
NORP83_44	NORP83_44_2	1737.0	35.75417386298216	0.9982728842832471	0.8503166378814048	0.007122535195476566	1551	3287	1	True		0.0639863788652715	11.0	9.0	2.0	0.0	0.0	0.0	11.0
NORP83_45	NORP83_45_1	255.0	27.682352941176468	1.0	0.8117647058823529	0.017855281703138104	2	256	-1	False		0.13538205980066464	9.0	6.0	3.0	0.0	0.0	0.0	9.0
NORP83_45	NORP83_45_2	186.0	61.994623655913976	1.0	1.0	0.014230995088495237	318	503	1	False	0.0	0.11685393258426954	3.0	2.0	1.0	2.0	2.0	0.0	5.0
NORP83_45	NORP83_45_3	1617.0	45.84848484848485	0.9956709956709956	0.9567099567099568	0.013912339016323159	1496	3112	1	True	0.0	0.0	31.0	31.0	0.0	1.0	1.0	0.0	32.0
NORP83_46	NORP83_46_1	720.0	32.47222222222222	1.0	0.9138888888888888	0.011251329650994846	1	720	1	False		0.0	15.0	15.0	0.0	0.0	0.0	0.0	15.0
NORP83_46	NORP83_46_2	210.0	36.97142857142857	1.0	1.0	0.019237608285177288	729	938	1	False		0.0	7.0	7.0	0.0	0.0	0.0	0.0	7.0
NORP83_46	NORP83_46_3	207.0	34.632850241545896	1.0	1.0	0.012688383100113445	941	1147	1	False		0.0	5.0	5.0	0.0	0.0	0.0	0.0	5.0
NORP83_46	NORP83_46_4	639.0	50.11580594679186	1.0	1.0	0.01552747747334704	1144	1782	-1	False		0.09180035650623873	16.0	12.0	4.0	0.0	0.0	0.0	16.0
NORP83_46	NORP83_46_5	774.0	29.727390180878555	1.0	0.8527131782945736	0.013215941461649838	1871	2644	-1	False		0.019095291064145342	16.0	15.0	1.0	0.0	0.0	0.0	16.0
NORP83_46	NORP83_46_6	930.0	29.692473118279572	1.0	0.8763440860215054	0.011128531935756249	2654	3583	-1	False		0.0	14.0	14.0	0.0	0.0	0.0	0.0	14.0
NORP83_46	NORP83_46_7	252.0	16.984126984126984	0.9285714285714286	0.4126984126984127	0.010578504548622969	3855	4106	-1	True			2.0	0.0	2.0	0.0	0.0	0.0	2.0
NORP83_47	NORP83_47_1	612.0	34.91503267973856	0.9885620915032679	0.8447712418300654	0.006593332184583135	2	613	-1	False		0.0	3.0	3.0	0.0	0.0	0.0	0.0	3.0
NORP83_47	NORP83_47_2	894.0	59.62192393736018	1.0	1.0	0.007441818314110726	624	1517	-1	False		0.056402877697841726	6.0	5.0	1.0	0.0	0.0	0.0	6.0
NORP83_47	NORP83_47_3	894.0	35.18008948545861	1.0	0.6722595078299777	0.012333669400651505	1520	2413	-1	False		0.02844786160499763	11.0	10.0	1.0	0.0	0.0	0.0	11.0
NORP83_47	NORP83_47_4	1299.0	48.64357197844496	1.0	1.0	0.008170219455158056	2502	3800	-1	False	0.0	0.02781934222982262	12.0	11.0	1.0	1.0	1.0	0.0	13.0
NORP83_47	NORP83_47_5	1842.0	35.59826275787188	0.9961997828447341	0.8762214983713354	0.009327338456812106	4043	5884	1	True	0.0	0.0765897973445142	19.0	15.0	4.0	2.0	2.0	0.0	21.0
NORP83_48	NORP83_48_1	303.0	14.402640264026404	0.9801980198019802	0.31353135313531355	0.01050524523383689	0	302	-1	False		0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
NORP83_48	NORP83_48_2	171.0	44.216374269005854	1.0	1.0	0.017083065551623974	419	589	1	False		1.1167512690355326	5.0	1.0	4.0	0.0	0.0	0.0	5.0
NORP83_48	NORP83_48_3	447.0	41.552572706935116	1.0	1.0	0.012067707326321564	745	1191	1	False		0.11528046421663428	7.0	5.0	2.0	0.0	0.0	0.0	7.0
NORP83_48	NORP83_48_4	1113.0	33.38095238095238	1.0	0.8113207547169812	0.011127247036757493	1657	2769	1	False		0.09459092144604526	17.0	13.0	4.0	0.0	0.0	0.0	17.0
NORP83_48	NORP83_48_5	1359.0	41.81677704194261	1.0	0.9992641648270788	0.0077605439522832045	2766	4124	1	False		0.06421725239616624	17.0	14.0	3.0	0.0	0.0	0.0	17.0
NORP83_48	NORP83_48_6	810.0	30.028395061728396	0.9987654320987654	0.8209876543209876	0.007539313180106033	4184	4993	1	True		0.0	5.0	5.0	0.0	0.0	0.0	0.0	5.0
NORP83_49	NORP83_49_1	402.0	46.097014925373145	0.9850746268656716	0.8582089552238806	0.004333222603452369	0	401	1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_49	NORP83_49_2	537.0	56.635009310986966	1.0	1.0	0.0044774667288781655	414	950	1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_49	NORP83_49_3	612.0	44.47385620915033	1.0	1.0	0.0037000254283543477	1161	1772	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_49	NORP83_49_4	111.0	50.54054054054054	1.0	1.0	0.0048950126579215825	1809	1919	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_49	NORP83_49_5	867.0	53.393310265282594	1.0	1.0	0.003728540367183619	2240	3106	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_49	NORP83_49_6	768.0	50.10416666666666	1.0	1.0	0.004545501666143537	3227	3994	1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_49	NORP83_49_7	1566.0	47.570242656449544	1.0	1.0	0.010189614837958327	3997	5562	1	False		0.07555947238395187	24.0	19.0	5.0	0.0	0.0	0.0	24.0
NORP83_50	NORP83_50_1	150.0	5.946666666666666	0.9066666666666666	0.0		0	149	1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_50	NORP83_50_2	309.0	42.84142394822006	1.0	1.0	0.0058765835746592545	407	715	-1	False		0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
NORP83_50	NORP83_50_3	681.0	39.09691629955947	1.0	0.9911894273127754	0.008910408770596567	855	1535	1	False		0.05142150803461056	6.0	5.0	1.0	0.0	0.0	0.0	6.0
NORP83_50	NORP83_50_4	408.0	48.47549019607843	1.0	1.0	0.011495081233043323	1540	1947	-1	False		0.10836820083682	7.0	5.0	2.0	0.0	0.0	0.0	7.0
NORP83_50	NORP83_50_5	207.0	52.36231884057971	1.0	1.0	0.007727584977080816	2040	2246	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_50	NORP83_50_6	984.0	33.113821138211385	1.0	0.9847560975609756	0.005959925821321987	2696	3679	-1	False		0.0572552447552449	6.0	5.0	1.0	0.0	0.0	0.0	6.0
NORP83_50	NORP83_50_7	1326.0	29.84917043740573	0.9977375565610859	0.8250377073906485	0.013029110279118128	3780	5105	1	True		0.012911555842479043	23.0	22.0	1.0	1.0	0.0	1.0	24.0
NORP83_51	NORP83_51_1	333.0	46.750750750750754	0.5555555555555556	0.4804804804804805	0.003178920969367005	1	333	-1	False	0.0		0.0	0.0	0.0	1.0	1.0	0.0	1.0
NORP83_51	NORP83_51_2	1728.0	12.765625	1.0	0.11805555555555555	0.014387954976044504	895	2622	-1	False		0.2831638978427966	6.0	3.0	3.0	0.0	0.0	0.0	6.0
NORP83_51	NORP83_51_3	255.0	9.0	1.0	0.0		2641	2895	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_51	NORP83_51_4	1293.0	18.167826759474085	0.9992266047950504	0.4447022428460943	0.010199341255685557	3409	4701	1	True		0.036463536463536485	9.0	8.0	1.0	0.0	0.0	0.0	9.0
NORP83_52	NORP83_52_1	753.0	24.44223107569721	0.9840637450199204	0.7410358565737052	0.009045467902255357	1	753	1	False		0.0	9.0	9.0	0.0	0.0	0.0	0.0	9.0
NORP83_52	NORP83_52_2	846.0	25.117021276595747	1.0	0.6867612293144209	0.006984617234097046	829	1674	1	False	0.05623100303951365	0.16869300911854096	8.0	5.0	3.0	6.0	5.0	1.0	14.0
NORP83_52	NORP83_52_3	213.0	31.178403755868544	1.0	1.0	0.019554548979924924	1676	1888	1	False		0.08835341365461857	8.0	6.0	2.0	0.0	0.0	0.0	8.0
NORP83_52	NORP83_52_4	528.0	33.979166666666664	0.9886363636363636	0.8465909090909091	0.01468106870949937	1889	2416	-1	False		0.06537021820505784	11.0	9.0	2.0	0.0	0.0	0.0	11.0
NORP83_52	NORP83_52_5	1008.0	25.11111111111111	1.0	0.6329365079365079	0.013805206106000556	2413	3420	-1	False	0.5114535610162442	0.15982923781757633	13.0	8.0	5.0	3.0	1.0	2.0	16.0
NORP83_52	NORP83_52_6	123.0	21.98373983739837	0.975609756097561	0.5691056910569106	0.008098460946764252	3442	3564	-1	True		0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
NORP83_53	NORP83_53_1	1608.0	34.78793532338308	0.9925373134328358	0.8731343283582089	0.012792835760320307	2	1609	-1	False		0.0	32.0	32.0	0.0	0.0	0.0	0.0	32.0
NORP83_53	NORP83_53_2	1566.0	43.45593869731801	1.0	0.9961685823754788	0.008068946309578773	1814	3379	1	False		0.19224065811489105	13.0	8.0	5.0	0.0	0.0	0.0	13.0
NORP83_53	NORP83_53_3	462.0	30.61038961038961	1.0	1.0	0.01398092663133299	3437	3898	1	False		0.0	10.0	10.0	0.0	0.0	0.0	0.0	10.0
NORP83_53	NORP83_53_4	501.0	51.78243512974053	1.0	1.0	0.007437664234709596	4084	4584	1	False		0.0	5.0	5.0	0.0	0.0	0.0	0.0	5.0
NORP83_53	NORP83_53_5	981.0	39.91437308868502	1.0	1.0	0.00919401584901336	4658	5638	1	False		0.06691303276669153	11.0	9.0	2.0	0.0	0.0	0.0	11.0
NORP83_53	NORP83_53_6	2172.0	42.40791896869246	1.0	0.9866482504604052	0.007858992457334235	5641	7812	-1	False		0.05507644061152446	18.0	15.0	3.0	0.0	0.0	0.0	18.0
NORP83_53	NORP83_53_7	1218.0	45.110016420361255	1.0	1.0	0.012982441727163785	8109	9326	1	False		0.04418103448275869	24.0	21.0	3.0	0.0	0.0	0.0	24.0
NORP83_53	NORP83_53_8	498.0	35.21887550200803	1.0	1.0	0.00831732692488707	9393	9890	-1	False		0.0	3.0	3.0	0.0	0.0	0.0	0.0	3.0
NORP83_53	NORP83_53_9	540.0	39.97037037037037	1.0	1.0	0.009437211796089471	10114	10653	1	False		0.2745253164556957	6.0	3.0	3.0	0.0	0.0	0.0	6.0
NORP83_53	NORP83_53_10	612.0	45.65849673202614	1.0	1.0	0.009396528301675366	10664	11275	1	False		0.042037925519762286	7.0	6.0	1.0	0.0	0.0	0.0	7.0
NORP83_53	NORP83_53_11	1089.0	40.216712580348954	1.0	1.0	0.00957838201654182	11408	12496	1	False		0.0533400700133533	13.0	11.0	2.0	0.0	0.0	0.0	13.0
NORP83_53	NORP83_53_12	975.0	39.4102564102564	1.0	1.0	0.006690561526860983	12493	13467	1	False		0.05049151027703317	7.0	6.0	1.0	0.0	0.0	0.0	7.0
NORP83_53	NORP83_53_13	300.0	40.943333333333335	1.0	1.0	0.004873873790105177	13591	13890	1	False		0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
NORP83_53	NORP83_53_14	630.0	44.101587301587294	1.0	1.0	0.005810816231228033	13941	14570	1	False		0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
NORP83_53	NORP83_53_15	1086.0	41.362799263351754	1.0	0.9392265193370166	0.0061789773842867435	14763	15848	1	False		0.05971223021582755	6.0	5.0	1.0	0.0	0.0	0.0	6.0
NORP83_53	NORP83_53_16	930.0	38.382795698924724	1.0	1.0	0.011152297066103987	15956	16885	1	False		0.026292967518133144	13.0	12.0	1.0	0.0	0.0	0.0	13.0
NORP83_53	NORP83_53_17	765.0	40.33725490196078	1.0	1.0	0.00649871654759826	16994	17758	1	False		0.0	6.0	6.0	0.0	0.0	0.0	0.0	6.0
NORP83_53	NORP83_53_18	558.0	37.415770609319	1.0	0.9982078853046596	0.00676143522536521	17798	18355	1	False		0.0	4.0	4.0	0.0	0.0	0.0	0.0	4.0
NORP83_53	NORP83_53_19	708.0	51.35875706214689	1.0	1.0	0.0072072939684162405	18386	19093	1	False		0.0596685082872928	6.0	5.0	1.0	0.0	0.0	0.0	6.0
NORP83_53	NORP83_53_20	1155.0	32.343722943722945	1.0	0.9489177489177488	0.010853430161075872	19102	20256	1	False		0.01848987626546688	17.0	16.0	1.0	0.0	0.0	0.0	17.0
NORP83_53	NORP83_53_21	1140.0	47.94035087719298	1.0	0.9657894736842104	0.0100372101262306	20283	21422	1	False		0.058018154311649126	12.0	10.0	2.0	0.0	0.0	0.0	12.0
NORP83_53	NORP83_53_22	2262.0	48.33731211317418	1.0	1.0	0.007466825761171081	21568	23829	1	False		0.0	17.0	17.0	0.0	0.0	0.0	0.0	17.0
NORP83_53	NORP83_53_23	471.0	41.70488322717622	1.0	1.0	0.009357695366926209	23926	24396	1	False		0.0	5.0	5.0	0.0	0.0	0.0	0.0	5.0
NORP83_53	NORP83_53_24	1296.0	43.236111111111114	1.0	0.9961419753086421	0.005411952849416979	24478	25773	-1	False		0.0	3.0	3.0	0.0	0.0	0.0	0.0	3.0
NORP83_53	NORP83_53_25	1398.0	42.833333333333336	1.0	1.0	0.009249343466178894	26039	27436	-1	False		0.03241479462861044	19.0	17.0	2.0	0.0	0.0	0.0	19.0
NORP83_53	NORP83_53_26	906.0	22.27593818984548	0.9801324503311258	0.6556291390728477	0.008744708566553294	27537	28442	1	True		0.055811764705882436	6.0	5.0	1.0	0.0	0.0	0.0	6.0
NORP83_54	NORP83_54_1	354.0	30.265536723163837	0.9915254237288136	0.7175141242937854	0.015942464193959838	2	355	1	False		0.19694244604316544	7.0	4.0	3.0	0.0	0.0	0.0	7.0
NORP83_54	NORP83_54_2	2472.0	37.850728155339816	1.0	0.9433656957928802	0.01153534303194048	915	3386	1	True		0.039250163342172815	41.0	36.0	5.0	1.0	0.0	1.0	42.0
NORP83_55	NORP83_55_1	390.0	23.21794871794872	1.0	0.6717948717948717	0.015613413721550562	1	390	-1	False		0.17318757192174913	6.0	4.0	2.0	0.0	0.0	0.0	6.0
NORP83_55	NORP83_55_2	990.0	39.43333333333333	1.0	1.0	0.007525730795330476	404	1393	-1	False		0.1267896217567992	10.0	7.0	3.0	0.0	0.0	0.0	10.0
NORP83_55	NORP83_55_3	1005.0	41.3044776119403	1.0	1.0	0.009065551010530415	1414	2418	-1	False		0.10364878616077934	12.0	9.0	3.0	0.0	0.0	0.0	12.0
NORP83_55	NORP83_55_4	801.0	37.65543071161049	0.9912609238451936	0.8976279650436954	0.014331266429062794	2831	3631	1	False		0.16500148382629354	17.0	11.0	6.0	0.0	0.0	0.0	17.0
NORP83_56	NORP83_56_1	525.0	33.624761904761904	0.9923809523809524	0.7161904761904762	0.013246754065473043	2	526	-1	False		0.0	7.0	7.0	0.0	0.0	0.0	0.0	7.0
NORP83_56	NORP83_56_2	927.0	50.39805825242718	1.0	1.0	0.00965959412380335	745	1671	-1	False		0.0	9.0	9.0	0.0	0.0	0.0	0.0	9.0
NORP83_56	NORP83_56_3	1296.0	44.40123456790123	1.0	1.0	0.009442222569091774	1682	2977	-1	False		0.0	17.0	17.0	0.0	0.0	0.0	0.0	17.0
NORP83_56	NORP83_56_4	522.0	40.94827586206897	1.0	1.0	0.007156410779076028	2988	3509	-1	False		0.0	3.0	3.0	0.0	0.0	0.0	0.0	3.0
NORP83_56	NORP83_56_5	468.0	51.12820512820514	1.0	1.0	0.01550123566745698	3781	4248	1	False		0.0	10.0	10.0	0.0	0.0	0.0	0.0	10.0
NORP83_56	NORP83_56_6	882.0	24.878684807256235	1.0	0.7358276643990931	0.01003070513162485	4248	5129	1	False		0.0344702467343977	9.0	8.0	1.0	0.0	0.0	0.0	9.0
NORP83_56	NORP83_56_7	1182.0	47.525380710659896	1.0	1.0	0.012267450390733405	5116	6297	-1	False		0.26638023630504937	22.0	11.0	11.0	0.0	0.0	0.0	22.0
NORP83_56	NORP83_56_8	264.0	52.86363636363637	1.0	1.0	0.01168187188379688	6313	6576	-1	False		0.0	5.0	5.0	0.0	0.0	0.0	0.0	5.0
NORP83_56	NORP83_56_9	603.0	51.58208955223882	1.0	1.0	0.006212411729455193	6604	7206	-1	False		0.12849162011173154	3.0	2.0	1.0	0.0	0.0	0.0	3.0
NORP83_56	NORP83_56_10	540.0	43.324074074074076	1.0	0.9796296296296296	0.008731393935775045	7216	7755	-1	False		0.20287854889589868	7.0	4.0	3.0	0.0	0.0	0.0	7.0
NORP83_56	NORP83_56_11	570.0	51.31578947368421	1.0	1.0	0.005292793428688714	7748	8317	-1	False			1.0	0.0	1.0	0.0	0.0	0.0	1.0
NORP83_56	NORP83_56_12	957.0	42.096133751306155	1.0	0.9968652037617556	0.009485683288714129	8564	9520	1	False		0.022902746844840432	13.0	12.0	1.0	0.0	0.0	0.0	13.0
NORP83_56	NORP83_56_13	2199.0	41.51523419736244	1.0	0.9990904956798544	0.010024215410555535	9626	11824	-1	False		0.0183523166812369	33.0	31.0	2.0	0.0	0.0	0.0	33.0
NORP83_56	NORP83_56_14	1413.0	45.1096956829441	0.9936305732484076	0.9603680113234252	0.009436730655046131	12061	13473	1	True		0.06729041916167677	20.0	16.0	4.0	1.0	0.0	1.0	21.0
NORP83_57	NORP83_57_1	1176.0	32.8358843537415	1.0	0.9132653061224488	0.008789815272254864	52	1227	1	False		0.06817359855334558	10.0	8.0	2.0	0.0	0.0	0.0	10.0
NORP83_57	NORP83_57_2	879.0	45.0443686006826	1.0	0.9931740614334472	0.014204320697303818	1224	2102	1	False		0.14780273073192596	20.0	13.0	7.0	0.0	0.0	0.0	20.0
NORP83_57	NORP83_57_3	342.0	57.514619883040936	1.0	1.0	0.008893678934253413	2081	2422	1	False		0.2665006226650062	4.0	2.0	2.0	0.0	0.0	0.0	4.0
NORP83_57	NORP83_57_4	459.0	42.392156862745104	1.0	0.8278867102396514	0.007664135176884469	2588	3046	1	False		0.0	3.0	3.0	0.0	0.0	0.0	0.0	3.0
NORP83_58	NORP83_58_1	4032.0	28.05853174603175	0.9749503968253967	0.8229166666666666	0.011875324737170569	1	4032	1	False		0.029680054458815736	71.0	65.0	6.0	0.0	0.0	0.0	71.0
NORP83_59	NORP83_59_1	762.0	50.538057742782144	0.9960629921259844	0.9370078740157479	0.005724325483920546	0	761	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_59	NORP83_59_2	906.0	64.11368653421634	1.0	1.0	0.004732911620971668	763	1668	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_59	NORP83_59_3	771.0	65.10505836575875	1.0	1.0	0.006933327469535011	1963	2733	1	False		0.0	4.0	4.0	0.0	0.0	0.0	0.0	4.0
NORP83_59	NORP83_59_4	507.0	55.613412228796854	1.0	1.0	0.00365544164909648	2935	3441	1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_59	NORP83_59_5	267.0	83.09737827715355	1.0	1.0	0.007377003462573528	3700	3966	1	False		0.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0
NORP83_59	NORP83_59_6	657.0	23.086757990867575	0.9482496194824962	0.3789954337899543	0.008454259380279328	3960	4616	1	True	0.0	0.0	4.0	4.0	0.0	1.0	1.0	0.0	5.0
NORP83_60	NORP83_60_1	135.0	12.066666666666665	1.0	0.17777777777777778	0.003327546020348904	2	136	-1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_60	NORP83_60_2	1587.0	29.32451165721487	1.0	0.8733459357277883	0.012617359859774857	155	1741	-1	False		0.01868078960038514	33.0	31.0	2.0	0.0	0.0	0.0	33.0
NORP83_60	NORP83_60_3	432.0	44.006944444444436	1.0	1.0	0.006477186939230717	1860	2291	1	False		0.1532994923857867	3.0	2.0	1.0	0.0	0.0	0.0	3.0
NORP83_60	NORP83_60_4	786.0	51.21119592875318	1.0	1.0	0.011099884149075813	2281	3066	-1	False		0.040551164811519866	15.0	13.0	2.0	0.0	0.0	0.0	15.0
NORP83_60	NORP83_60_5	396.0	34.27272727272727	1.0	0.9949494949494948	0.014114151146206178	3141	3536	1	False		0.2172882427307204	12.0	7.0	5.0	0.0	0.0	0.0	12.0
NORP83_60	NORP83_60_6	762.0	37.60498687664042	1.0	0.9291338582677166	0.015861874793545727	3593	4354	1	False		0.06144314868804664	19.0	16.0	3.0	0.0	0.0	0.0	19.0
NORP83_60	NORP83_60_7	447.0	37.56152125279642	1.0	0.8881431767337807	0.01214640626979413	4425	4871	1	True		0.051595052083333294	7.0	6.0	1.0	0.0	0.0	0.0	7.0
NORP83_61	NORP83_61_1	135.0	18.2	0.9777777777777776	0.5111111111111111	0.0009339771408966023	2	136	1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_61	NORP83_61_2	1014.0	49.25542406311637	1.0	1.0	0.012996469200010186	308	1321	1	False		0.01729070467777559	19.0	17.0	1.0	0.0	0.0	0.0	19.0
NORP83_61	NORP83_61_3	621.0	49.330112721417066	1.0	1.0	0.00980036423786057	1313	1933	-1	False		0.0739016584230432	10.0	7.0	2.0	0.0	0.0	0.0	10.0
NORP83_61	NORP83_61_4	435.0	32.12413793103448	1.0	0.9471264367816092	0.009671068885951373	2012	2446	1	False		0.2947052947052943	4.0	2.0	2.0	0.0	0.0	0.0	4.0
NORP83_61	NORP83_61_5	204.0	40.34313725490196	1.0	1.0	0.0045545247255587284	2541	2744	1	False			0.0	0.0	0.0	0.0	0.0	0.0	0.0
NORP83_61	NORP83_61_6	237.0	40.69198312236286	1.0	1.0	0.0191201379027548	2785	3021	1	False		0.07567567567567575	9.0	7.0	2.0	0.0	0.0	0.0	9.0
