scaffold	length	coverage	breadth	nucl_diversity	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_median	nucl_diversity_rarefied	nucl_diversity_rarefied_median	breadth_rarefied	conANI_reference	popANI_reference	SNS_count	SNV_count	divergent_site_count	population_divergent_sites	consensus_divergent_sites
NORP83_223	15732	30.842295957284517	0.998283752860412	0.010207977971794513	29	13.063706233733132	0.1041569466802409	0.8062547673531655	0.9999999999985122	0.0	0.007318797117486619	0.0	0.10144927536231883	0.9972406181015452	0.9997634815515609	3	169	172	3	35
NORP83_224	5108	37.18382928739233	0.9970634299138608	0.013626283718835008	38	13.579087521365672	0.19001490048696307	0.8837118245888802	0.9999999999999944	0.0	0.010735269898695554	0.0	0.18872357086922475	0.99490474080638	0.9997784669915818	1	108	109	1	23
NORP83_225	4049	36.580143245245736	0.9995060508767596	0.010982140037113286	36	12.248177101549466	0.19250907421179805	0.9268955297604348	0.9999999999999908	0.0	0.006176296318018859	0.0	0.13336626327488268	0.9970690114575008	1.0	0	52	52	0	11
NORP83_226	6089	27.893578584332403	0.9954015437674496	0.01128759216728048	26	13.117212523952247	0.16811413606875786	0.7109541796682542	0.9999999999798944	0.0	0.01372997773048257	0.0	0.07176876334373461	0.9956109956109956	1.0	0	65	65	0	19
NORP83_227	5400	39.91666666666666	0.9998148148148148	0.010477578792372544	40	12.3491077800367	0.1680656336850604	0.9561111111111112	0.9999999999999996	0.0	0.008874893695750119	0.0	0.2175925925925926	0.9951578539608754	0.9976757699012202	12	73	85	12	25
NORP83_228	4130	30.26319612590799	0.9995157384987894	0.012717844004591859	29	9.972879759872573	0.15520229590168685	0.9125907990314771	0.9999999999975192	0.0	0.01947764719233791	0.0	0.04116222760290557	0.9981427434332716	0.9997346776333244	1	81	82	1	7
NORP83_229	7628	38.5313319349764	0.996722600943891	0.007795151732035155	41	14.698051230423285	0.16829952242265	0.8741478762454117	0.9999999999999984	0.0	0.007669891503815139	0.0	0.2656004195070792	0.9976004799040192	1.0	0	54	54	0	16
NORP83_23	6424	34.14819427148194	0.9992216687422169	0.004575195219307049	34	8.897339975085034	0.11101744412166303	0.955790784557908	0.9999999999999196	0.0	0.003507331494362109	0.0	0.05308219178082192	1.0	1.0	0	0	0	0	0
NORP83_230	3218	37.0733374766936	0.9987569919204476	0.0051857297517008405	38	9.894544836049082	0.17444972547482648	0.9366065879428216	0.999999999999994	0.0	0.005145038357217802	0.0	0.08141702921068987	0.999668214996682	0.999668214996682	1	6	7	1	1
NORP83_231	4168	39.00863723608445	0.9980806142034548	0.015695050071290018	41	13.762428417789307	0.21319809650857002	0.8953934740882917	0.9999999999999988	0.0	0.01270053154857198	0.0	0.22576775431861806	0.9941050375133976	1.0	0	97	97	0	22
NORP83_232	3935	41.08411689961881	0.9989834815756036	0.012763310943714412	41	13.571151454213311	0.21637123276765327	0.9481575603557816	0.9999999999999998	0.0	0.012251739081333368	0.0	0.29961880559085136	0.9930313588850174	1.0	0	67	67	0	26
NORP83_233	5517	46.48957766902303	0.9996374841399313	0.011415769665688913	46	11.106424475111083	0.14954163992207972	0.9796991118361428	1.0	0.0	0.0111066421212086	0.0	0.39296719231466376	0.9935245143385754	0.9998149861239592	1	78	79	1	35
NORP83_234	3165	38.81011058451817	0.984518167456556	0.013143222719987245	39	15.049375045006853	0.26754708769798785	0.896998420221169	0.9999999999999988	0.0	0.009643266271811668	0.0	0.2979462875197472	0.9957731595632264	0.9996477632969356	1	55	56	1	12
NORP83_235	3608	49.30875831485588	0.9950110864745012	0.01325963248233908	50	14.971166330528677	0.2492772037012208	0.9620288248337028	1.0	0.0	0.012732217766375677	0.0	0.5299334811529933	0.9945260731777584	0.999423797176606	2	68	70	2	19
NORP83_236	4454	43.39312977099237	0.998428378985182	0.01141294002903348	45	16.0450549252793	0.24044450730848296	0.939380332285586	1.0	0.0	0.010916051035718688	0.0	0.3706780422092501	0.9959369024856596	1.0	0	65	65	0	17
NORP83_237	3149	30.065735154017148	0.9980946332168944	0.01509559400400351	30	11.542889395348196	0.2057297850835757	0.8005716100349317	0.9999999999970466	0.0	0.015609917069269619	0.0	0.038424896792632585	0.993256644188814	1.0	0	67	67	0	17
NORP83_238	3982	37.6353591160221	0.9949773982923156	0.0106185766497624	40	13.835680416799063	0.21928273188360128	0.8802109492717227	0.9999999999999964	0.0	0.010717000365257244	0.0	0.2009040683073832	0.9965763195435092	1.0	0	46	46	0	12
NORP83_239	3627	28.737248414667768	0.9870416322029224	0.013151002427828185	29	12.811098090388233	0.2127514146747264	0.7728149986214502	0.9999999999904547	0.0	0.015481599807739218	0.0	0.034463744141163495	0.995718872636461	0.9989297181591152	3	63	66	3	12
NORP83_275	7360	43.08274456521739	0.998233695652174	0.011165862320938856	44	13.325444607558165	0.15533606768656172	0.9561141304347828	1.0	0.0	0.010655878919415772	0.0	0.3224184782608696	0.996873667756146	1.0	0	91	91	0	22
NORP83_276	6542	40.415622133904	0.9995414246407828	0.011198020018781008	41	12.412659853694578	0.15347681568460528	0.9501681442983796	0.9999999999999996	0.0	0.011263668124650959	0.0	0.22088046468969733	0.9945302445302444	0.9995173745173744	3	88	91	3	34
NORP83_277	5332	33.758439609902474	0.9924981245311328	0.012719578927305908	33	14.639471189047955	0.2005030798516736	0.8357089272318079	0.9999999999998866	0.0	0.012828837231148138	0.0	0.16129032258064516	0.9946140035906644	0.9997755834829444	1	85	86	1	24
NORP83_278	4480	40.74799107142857	0.9997767857142856	0.014930939326219472	42	11.174593332322097	0.16697105680847402	0.9553571428571428	0.9999999999999998	0.0	0.01163809554917472	0.0	0.1875	0.9950934579439252	0.9992990654205608	3	101	104	3	21
NORP83_279	4931	40.08821740012168	0.9985804096532144	0.00624756491883649	40	13.329898520666726	0.1898468447371398	0.9401744068140336	0.9999999999999996	0.0	0.006092442069635885	0.0	0.2790509024538633	0.9989214840379638	0.9997842968075928	1	16	17	1	5
NORP83_28	5601	35.196214961614	0.9994643813604712	0.0134024909332765	36	14.111053405100712	0.18856688288698809	0.8334226031065881	0.999999999999968	0.0	0.01003428599336642	0.0	0.1624709873236922	0.9980719794344473	1.0	0	91	91	0	9
NORP83_280	3120	27.13942307692308	0.8733974358974359	0.016348859698502083	22	21.612899393186005	0.3869949915628153	0.5285256410256409	0.9999999999608692	0.0	0.013622535576283124	0.0	0.18205128205128204	0.9945421467556096	1.0	0	44	44	0	9
NORP83_281	8168	30.57088638589618	0.9987757100881488	0.014556239056336072	30	11.930478077081347	0.1320159998372094	0.7901567091087169	0.9999999999981092	0.0	0.014614634293712347	0.0	0.07027424094025465	0.9944220638363804	0.9996901146575768	2	153	155	2	36
NORP83_282	3429	41.372120151647714	0.9953339165937592	0.012049978876959022	42	11.556512528764895	0.1973814739889904	0.9378827646544182	1.0	0.0	0.01136365830539654	0.0	0.24234470691163604	0.9937810945273632	0.9990671641791044	3	51	54	3	20
NORP83_283	4284	35.470588235294116	1.0	0.013108070587440457	36	13.205137342022345	0.2017757105353689	0.8786181139122315	0.999999999999975	0.0	0.012358620762825012	0.0	0.1353874883286648	0.9944208289054196	1.0	0	73	73	0	21
NORP83_284	12903	38.49748120592111	0.9992249864372628	0.011220318942934182	39	13.323102139485881	0.11729428131024372	0.9014957761760832	0.9999999999999982	0.0	0.01022163073155724	0.0	0.23289157560257304	0.9956155433287482	0.9998280605226959	2	170	172	2	51
NORP83_285	5138	38.74931880108992	1.0	0.012201400985151987	40	12.297365927764675	0.1715763060654516	0.9186453873102376	0.9999999999999988	0.0	0.009285994797918471	0.0	0.2181782794861814	0.9963983050847458	1.0	0	78	78	0	17
NORP83_286	3397	47.23138062996761	0.9997056226081836	0.010639749596810022	48	12.156642903523702	0.20860745218219354	0.9658522225493082	1.0	0.0	0.00816705101627413	0.0	0.434206652929055	0.99634257848217	1.0	0	41	41	0	12
NORP83_287	3181	37.63250550141465	0.9918264696636278	0.012080952141781176	40	10.694691307963758	0.18965080636837456	0.9408990883370009	0.9999999999999964	0.0	0.00694789931553752	0.0	0.07481923923294563	0.9943200801871032	0.9996658870698296	1	48	49	1	17
NORP83_288	3531	24.08212970829793	0.9997167941093176	0.013329590116656798	23	9.252709116466248	0.15573332512189994	0.6754460492778249	0.9999999994179825	0.0			0.0	0.9966457023060796	1.0	0	48	48	0	8
NORP83_289	3995	37.931414267834796	0.9992490613266584	0.010012945770596304	38	13.982889664928837	0.2212549015108078	0.9128911138923654	0.9999999999999972	0.0	0.0074933333643552045	0.0	0.2177722152690864	0.9956128324650396	1.0	0	48	48	0	16
NORP83_29	8338	38.41904533461262	0.990285440153514	0.0124944231413463	41	15.058930595939255	0.16492603984757878	0.9018949388342528	0.999999999999998	0.0	0.011514285845415915	0.0	0.2082034060925881	0.99375	0.9996010638297872	3	143	146	3	47
NORP83_290	4898	24.51388321763985	0.9973458554512046	0.01029985326635452	22	11.437453571933165	0.1634422348824775	0.6602694977541854	0.9999999996024732	0.0	0.011130666732788064	0.0	0.061249489587586775	0.9965986394557824	0.9987631416202843	4	48	52	4	11
NORP83_291	13402	39.21690792419042	0.9997761528130129	0.011130915991174106	39	12.58108590222089	0.10867997355731444	0.9490374570959558	0.9999999999999992	0.0	0.008678829171771874	0.0	0.17586927324279958	0.9946536677411746	0.9993710197342558	8	186	194	8	68
NORP83_292	3757	41.49374500931594	0.9989353207346288	0.01387950262393467	43	12.376137486352802	0.2019399914299787	0.93691775352675	1.0	0.0	0.00966666681252848	0.0	0.2619110992813415	0.9948863636363636	1.0	0	74	74	0	18
NORP83_293	3490	28.541833810888253	1.0	0.011958211411451591	26	10.277418318632526	0.1739937102470944	0.857593123209169	0.9999999999886572	0.0	0.011281889723980476	0.0	0.036389684813753584	0.9943200801871032	0.9996658870698296	1	51	52	1	17
NORP83_294	6576	41.14811435523113	0.998631386861314	0.010539301486525932	43	12.859287453689124	0.15858752669203707	0.9315693430656934	1.0	0.0	0.009455903937134249	0.0	0.2279501216545012	0.9944498857329416	0.9996735226901732	2	77	79	2	34
NORP83_295	7072	42.2816742081448	0.9987273755656108	0.005309223084874359	44	12.780079996163535	0.15198234937802313	0.9608314479638008	1.0	0.0	0.004652314823031522	0.0	0.25353506787330315	0.999411331861663	0.9997056659308317	2	8	10	2	4
NORP83_296	6131	37.88762029032785	0.998858261295058	0.011583898760718305	39	12.08227362280257	0.1543186550336613	0.92219866253466	0.999999999999997	0.0	0.008343339117140247	0.0	0.1934431577230468	0.993809692253272	0.9996462681287585	2	92	94	2	35
NORP83_297	12443	42.54850116531383	0.9997589005866752	0.0066593231186619075	43	13.328988588618653	0.1194956504659084	0.9269468777625974	1.0	0.0	0.006139930232489821	0.0	0.2988829060515953	0.9985260967574128	0.9999132998092596	1	55	56	1	17
NORP83_298	3010	42.790033222591354	0.99734219269103	0.006729596926220993	41	21.56511657336488	0.3931341005448885	0.7870431893687707	1.0	0.0	0.006057812774088235	0.0	0.3401993355481728	0.9987336428872944	0.9991557619248628	2	3	5	2	3
NORP83_299	9276	30.496119016817595	0.9926692539887882	0.010782511071567469	30	13.643053492967288	0.14166240900563373	0.7771668822768435	0.9999999999979804	0.0	0.00881364327068479	0.0	0.06953428201811125	0.9975031210986268	0.9997225690109586	2	119	121	2	18
NORP83_3	15589	40.60279684392841	0.9996151132208608	0.010525730464008842	41	11.10063518387616	0.08891041379463667	0.9660658156392328	0.9999999999999998	0.0	0.008974640947219227	0.0	0.20540124446725253	0.9948871181938912	1.0	0	199	199	0	77
NORP83_30	4571	40.67556333406257	1.0	0.01385518107541628	41	13.550943125791214	0.2004524748175676	0.9418070444104136	0.9999999999999998	0.0	0.010892780511976173	0.0	0.2848392036753445	0.9955865272938444	0.999767711962834	1	98	99	1	19
NORP83_300	4008	40.72255489021956	0.998003992015968	0.011771830491823732	42	13.249915085009455	0.20931648050075785	0.9106786427145708	0.9999999999999998	0.0	0.008216375479921934	0.0	0.2712075848303393	0.9928767123287672	0.9994520547945206	2	55	57	2	26
NORP83_301	3202	31.246096189881325	0.9984384759525295	0.012462086024269237	31	10.555408017420874	0.18656586604321904	0.8878825733916302	0.9999999999989584	0.0	0.008736170669819465	0.0	0.05871330418488445	0.9975378121702428	0.9992965177629264	2	55	57	2	7
NORP83_302	4138	29.464958917351375	0.9975833736104398	0.013835949884874577	29	11.539804597590015	0.17941373798150173	0.7597873368777187	0.9999999999949798	0.0	0.005062500480562449	0.0	0.030932817786370224	0.9955470737913484	0.9996819338422392	1	70	71	1	14
NORP83_303	4018	36.11224489795919	0.9947735191637632	0.008687948743348883	40	13.985863387778316	0.22066749548868128	0.837979094076655	0.9999999999999858	0.0	0.00788657854545316	0.0	0.13165754106520658	0.9940599940599941	1.0	0	29	29	0	20
NORP83_304	7605	38.56620644312952	1.0	0.010939527824623596	40	10.981042267959564	0.12592805892474793	0.9559500328731098	0.9999999999999984	0.0	0.00932254347957395	0.0	0.13648915187376726	0.995598349381018	1.0	0	104	104	0	32
NORP83_305	12184	43.00960275771504	0.9964707813525936	0.009619887685383022	44	12.603738529669418	0.11418847234709853	0.9467334208798424	1.0	0.0	0.008971987116220381	0.0	0.3023637557452397	0.9955786736020806	0.999739921976593	3	124	127	3	51
NORP83_306	4358	39.59545663148233	0.9917393299678752	0.012045941208348121	41	12.880801624563198	0.19514126312873	0.9465351078476364	0.9999999999999992	0.0	0.010571113692097513	0.0	0.20812299219825608	0.9949090909090909	1.0	0	73	73	0	21
NORP83_307	3585	22.57545327754533	0.9960948396094841	0.009066259089072659	23	12.207319292962785	0.2039089571661708	0.5880055788005579	0.9999999977984964	0.0	0.009791045046564362	0.0	0.018688981868898183	0.9995256166982922	1.0	0	23	23	0	1
NORP83_308	3682	40.69907658881043	0.998642042368278	0.012213325017253808	43	12.525938073557484	0.20645592524530146	0.9413362303096144	0.9999999999999998	0.0	0.011732042758993309	0.0	0.2805540467137425	0.9924985574148876	0.999134448932487	3	59	62	3	26
NORP83_309	6809	40.64517550301072	0.9994125422235276	0.011489104244400085	42	11.145723919961243	0.13508231903974602	0.9725363489499192	0.9999999999999998	0.0	0.008922772516287036	0.0	0.20766632398296367	0.9965267290848686	0.9998489882210811	1	105	106	1	23
NORP83_31	12390	39.948991121872474	1.0	0.011516860968391884	41	12.119867301463602	0.10888792914133134	0.9476190476190476	0.9999999999999996	0.0	0.009921951457280807	0.0	0.22502017756255044	0.99684865002981	0.999914828379184	1	185	186	1	37
NORP83_50	5106	34.87877007442225	0.9980415197806504	0.011334989585260802	34	14.288134758731788	0.19997590201720897	0.8646690168429298	0.999999999999958	0.0	0.008107903131820637	0.0	0.18585977281629454	0.9968289920724802	0.9997734994337486	1	69	70	1	14
NORP83_51	4703	31.221773336168408	0.9700191367212416	0.008060223555990675	18	36.21964349685701	0.5282054268924163	0.42866255581543694	0.999999999998936	0.0	0.0051981628762635115	0.0	0.13884754412077396	0.9995039682539684	0.9995039682539684	1	18	19	1	1
NORP83_52	3565	23.96129032258064	0.994389901823282	0.01313496578794382	24	11.384306242788698	0.19069430457490272	0.6277699859747545	0.9999999993524464	0.0			0.0	0.9950848972296692	0.998212689901698	4	51	55	4	11
NORP83_53	28443	40.67531554336744	0.9986991526913476	0.00960163314949558	41	11.342554232320492	0.06725596345073634	0.9528882326055621	0.9999999999999998	0.0	0.008486968293860975	0.0	0.209893471152832	0.9962365789764972	1.0	0	295	295	0	102
NORP83_54	3389	37.183830038359396	0.9976394216583064	0.012634497187903436	38	12.844537376675081	0.22067176366465088	0.9085275892593684	0.9999999999999944	0.0	0.011071756027127068	0.0	0.15461788138093832	0.99447872685937	0.9996752192270216	1	60	61	1	17
NORP83_55	3632	35.12444933920705	0.9997246696035242	0.012168965279446664	34	11.841507357720134	0.19651416696918425	0.915748898678414	0.999999999999966	0.0	0.012890595392164972	0.0	0.14344713656387664	0.992483463619964	1.0	0	54	54	0	25
NORP83_56	13474	41.70246400474989	0.9989609618524564	0.010689078668092657	43	11.578658134446215	0.09975302545443772	0.9709811488793232	1.0	0.0	0.010438424050550843	0.0	0.2580525456434615	0.9951845906902088	0.9999235649315906	1	178	179	1	63
NORP83_57	3062	37.320705421293276	0.9986936642717178	0.011858607691261569	38	14.19746285183469	0.2566132495149093	0.8892880470280862	0.9999999999999952	0.0	0.01032785833745764	0.0	0.20280862181580667	0.9970620639001102	1.0	0	40	40	0	8
NORP83_58	4033	24.66377386560873	0.9992561368708158	0.014624752430546171	24	10.33099709406317	0.16269791134656014	0.6908008926357551	0.999999999651754	0.0	0.013671111177515072	0.0	0.03347384081329036	0.9960516870064609	1.0	0	65	65	0	11
NORP83_59	4618	30.267215244694672	0.9928540493720224	0.006662691883446481	32	11.66318732532171	0.17164743332110566	0.8113902122130793	0.999999999997528	0.0	0.013045106542871387	0.0	0.050887830229536586	0.9997331198291968	1.0	0	21	21	0	1
NORP83_6	5990	28.720033388981644	0.9684474123539232	0.012503694262485763	28	15.781148788793663	0.2039207679343409	0.7210350584307179	0.9999999999903086	0.0	0.009401733271997116	0.0	0.0963272120200334	0.9921278073628156	0.9990738596897429	3	82	85	4	34
NORP83_60	4872	33.55028735632184	1.0	0.01254328657334125	33	12.561275752155735	0.17998018123614115	0.8474958949096879	0.999999999999864	0.0	0.010935000050812936	0.0	0.13136288998357964	0.9915233712763379	1.0	0	78	78	0	35
NORP83_61	6891	40.466985923668545	0.9619793934116964	0.011528565445969695	42	12.929495467335686	0.15576574883736205	0.9371644173559716	0.9999999999999996	0.0	0.009472530480020723	0.0	0.22768828907270355	0.9947352121399814	0.9996903065964696	2	102	104	2	34
NORP83_62	4218	36.594594594594604	1.0	0.01137349380185615	37	12.672393549121313	0.1951447407126182	0.9035087719298246	0.9999999999999908	0.0	0.01051553958512752	0.0	0.1296823138928402	0.9910784570978746	0.9984256100760956	6	62	68	6	34
NORP83_63	8488	39.08836003770029	0.9848020735155514	0.010088820239461449	41	13.535958193956034	0.1469304819988615	0.8967954759660698	0.999999999999999	0.0	0.009455790264022991	0.0	0.20652686145146087	0.9969784550709406	1.0	0	96	96	0	23
NORP83_64	6872	39.63242142025612	0.9998544819557624	0.012353020434756943	41	13.518815287566127	0.16309049838974976	0.9102153667054714	0.9999999999999992	0.0	0.009893966307074287	0.0	0.21463911525029106	0.9947242206235012	0.9998401278976818	1	116	117	1	33
NORP83_65	3128	40.066496163682864	0.9964833759590792	0.00945128450123478	43	15.403442427531312	0.2754570226953409	0.8801150895140665	0.9999999999999996	0.0	0.006950053221107644	0.0	0.3008312020460358	0.9963675989829276	1.0	0	30	30	0	10
NORP83_66	3603	39.10768803774632	1.0	0.010792511123288828	41	11.914537670165725	0.19852049091212928	0.9039689147932278	0.999999999999999	0.0	0.007378947421124105	0.0	0.1054676658340272	0.9972367209088118	1.0	0	45	45	0	9
NORP83_1	4659	45.79845460399228	0.9993560849967804	0.010071641356017123	47	11.2137972392925	0.164305823753101	0.9684481648422408	1.0	0.0	0.0072036636646775065	0.0	0.3749731702081992	0.9966755319148936	0.9995567375886524	2	55	57	2	15
NORP83_10	8332	43.31553048487758	1.0	0.010722320026705257	43	12.442008881858005	0.13631446386647528	0.9565530484877579	1.0	0.0	0.00876544361267617	0.0	0.313970235237638	0.9959849435382684	1.0	0	105	105	0	32
NORP83_100	12058	37.38895339193896	0.9998341350140986	0.01189485444856342	38	12.244888205343914	0.11151548921349544	0.9110963675568088	0.9999999999999954	0.0	0.009512122936145008	0.0	0.1676065682534417	0.9944474786091391	0.9999089750591662	1	178	179	1	61
NORP83_101	19219	43.20229980748218	0.9616525313491856	0.00862670362590956	45	13.28987643935698	0.09586649485480564	0.9482283157292264	1.0	0.0	0.008195567249552393	0.0	0.31926739164368595	0.9976404741000878	0.9999451273046532	1	148	149	1	43
NORP83_102	6503	35.55651237890204	0.9996924496386284	0.014645779066591926	35	13.198417079102105	0.16368103617929255	0.8577579578656005	0.9999999999999768	0.0	0.0133132591932833	0.0	0.1797631862217438	0.9971315883829328	0.9998207242739332	1	134	135	1	16
NORP83_103	4467	35.877770315648085	0.9892545332437878	0.011684750244680742	37	14.543507230043735	0.2176255049411281	0.8853816879337363	0.9999999999999826	0.0	0.014534463316707269	0.0	0.1584956346541303	0.99519595448799	1.0	0	62	62	0	19
NORP83_104	11963	46.96397224776394	0.9989969071303184	0.011081835921632588	46	14.477824843215249	0.13237361191270697	0.9784335033018474	1.0	0.0	0.009651313498510006	0.0	0.4105157569171613	0.994105083297736	0.9999145664246047	1	164	165	1	69
NORP83_105	5349	35.65694522340625	0.9749485885212188	0.009359658692357664	39	13.013385220357875	0.17794860452227906	0.8706300243036081	0.9999999999999788	0.0	0.007899787648721346	0.0	0.08805384183959619	0.9959201202490874	1.0	0	48	48	0	19
NORP83_106	8709	38.650017223561825	0.9998851762544494	0.011616707840212959	39	12.147414536785705	0.13017411749096394	0.9347801125272708	0.9999999999999984	0.0	0.009898759498637609	0.0	0.18509587782753475	0.9959464439258076	0.9997543299348974	2	127	129	2	33
NORP83_107	3501	31.83147672093688	0.998286203941731	0.012325370666349644	31	13.444444611324949	0.2272525913144632	0.8017709225935447	0.9999999999993788	0.0	0.009236363721383256	0.0	0.0974007426449586	0.995724973281083	1.0	0	48	48	0	12
NORP83_108	7871	40.750857578452546	0.9892008639308856	0.01148885475584216	42	12.663557987026474	0.14274745601793087	0.937365010799136	0.9999999999999998	0.0	0.010001346977815516	0.0	0.2641341633845763	0.9948495527243156	1.0	0	117	117	0	38
NORP83_109	4109	36.1219274762716	0.9992698953516672	0.011119740698037115	38	11.773537593896993	0.18369264068067606	0.90776344609394	0.999999999999986	0.0	0.008258876639805512	0.0	0.10829885616938427	0.996514745308311	0.9997319034852546	1	55	56	1	13
NORP83_11	10246	45.34276790942807	0.999609603747804	0.011226000669374849	45	13.612567389484283	0.13448816296199176	0.9581300019519812	1.0	0.0	0.01059698061304304	0.0	0.3555533866874878	0.9962310278089028	1.0	0	144	144	0	37
NORP83_110	3671	35.762462544265865	0.9929174611822392	0.01328050488894028	38	15.36002931315056	0.25354731297824123	0.7965132116589485	0.9999999999999808	0.0	0.009545744892130559	0.0	0.2048488150367747	0.9914500683994528	0.9996580027359782	1	53	54	1	25
NORP83_111	7890	43.17465145754119	1.0	0.008035868007837621	45	12.127372856766431	0.13653869641084626	0.9669201520912548	1.0	0.0	0.007885045891923959	0.0	0.34664131812420784	0.9972473456547384	1.0	0	63	63	0	21
NORP83_112	3538	26.84934991520633	0.9994347088750708	0.012001075008837292	25	11.05820848904676	0.18593760979881024	0.7317693612210289	0.999999999949446	0.0	0.00865210104389347	0.0	0.033634821933295644	0.9938200077249904	0.999613750482812	1	49	50	1	16
NORP83_113	8360	42.350478468899524	0.9989234449760764	0.008122334459877645	42	11.280583617735095	0.12338273884967778	0.9642344497607656	1.0	0.0	0.008660107313918863	0.0	0.24557416267942586	0.9975189182483564	1.0	0	69	69	0	20
NORP83_114	13225	44.856710775047254	0.9991682419659736	0.00934496752013525	45	12.309381262427324	0.10704214497265843	0.9569754253308128	1.0	0.0	0.009217757962209805	0.0	0.33724007561436675	0.9950221238938052	0.9998419721871048	2	124	126	2	63
NORP83_115	7336	44.27262813522356	0.9989094874591058	0.009372531588228372	46	13.160627600118515	0.15366555936459267	0.958969465648855	1.0	0.0	0.008378508195113987	0.0	0.3526444929116685	0.9972992181947404	0.9998578535891968	1	66	67	1	19
NORP83_116	3447	35.49144183347839	0.9994197853205686	0.012659466059209534	36	13.951670669035824	0.23766683327338556	0.8836669567740064	0.9999999999999756	0.0	0.0072978543109648575	0.0	0.1351900203075138	0.9954038082731452	1.0	0	53	53	0	14
NORP83_117	8025	40.17395638629284	0.9940186915887852	0.010129793190015612	42	13.069310354110279	0.14590064477947168	0.9223676012461061	0.9999999999999996	0.0	0.009398802515785287	0.0	0.2913395638629284	0.995271548230208	0.9993245068900296	5	92	97	5	35
NORP83_118	4027	33.179786441519745	0.9570399801340947	0.013009752267404084	34	16.564461485662385	0.26106006160465345	0.8271666252793642	0.9999999999998112	0.0	0.015333570341445668	0.0	0.13980630742488204	0.9957970579405584	0.999699789852897	1	63	64	1	14
NORP83_119	5506	40.656738103886674	0.9963675989829276	0.009917987926952756	42	14.633513197547169	0.1972286226944564	0.9131856156919724	0.9999999999999998	0.0	0.008016917197387173	0.0	0.3263712313839448	0.99502784407319	0.9998011137629276	1	60	61	1	25
NORP83_12	4556	41.47673397717296	0.998902546093064	0.012434168247013157	42	13.571636534260774	0.20108886808809973	0.9580772607550484	1.0	0.0	0.010762085564328559	0.0	0.2778753292361721	0.9970217640320732	0.9995418098510882	2	80	82	2	13
NORP83_120	3561	30.343442853131148	0.9983150800336984	0.013700657702913177	30	9.765158355966776	0.1636644258920012	0.8764392024712159	0.9999999999976888	0.0	0.0033913047417349906	0.0	0.02583543948329121	0.9971163088753604	1.0	0	76	76	0	9
NORP83_121	3273	33.2792545065689	0.9975557592422852	0.009573247020608244	32	9.350243749075409	0.16346180304132807	0.9474488237091352	0.999999999999827	0.0	0.008188944665630804	0.0	0.060800488848151535	0.9961302805546598	1.0	0	35	35	0	12
NORP83_122	3697	45.17392480389505	0.9983770624830944	0.013053021760240369	46	14.762195449356904	0.24282028793079405	0.9312956451176628	1.0	0.0	0.011514642249575102	0.0	0.4119556397078713	0.9947720011617776	0.9997095556200988	1	65	66	1	18
NORP83_123	7672	35.567127215849844	0.9034150156412929	0.011001268040773948	39	19.317659792524783	0.2205608983390337	0.7728102189781022	0.999999999999977	0.0	0.008566722447963748	0.0	0.2342283628779979	0.9940968122786304	0.9991566874683758	4	87	91	5	35
NORP83_124	12432	40.49782818532819	0.9993564993564994	0.011044374804803579	42	11.470122137402358	0.10287622253218262	0.9575289575289576	0.9999999999999996	0.0	0.008874046729697604	0.0	0.2172619047619048	0.9956317204301076	0.999831989247312	2	172	174	2	52
NORP83_125	3590	35.985793871866285	0.9983286908077994	0.015420406675204725	35	13.489005896657984	0.22516102413034664	0.8919220055710306	0.999999999999984	0.0	0.017485207266356162	0.0	0.1883008356545961	0.990630855715178	1.0	0	75	75	0	30
NORP83_126	3257	38.90789069696039	0.9963156278784158	0.007491309875590991	39	13.386101325321274	0.2345913043252867	0.9118821000921092	0.9999999999999988	0.0	0.00524459940215849	0.0	0.1762357998157814	0.9986531986531988	0.9993265993265992	2	14	16	2	4
NORP83_127	4268	31.600281162136827	0.9934395501405809	0.015133423693228119	30	12.726210690299029	0.1948219058578408	0.8378631677600749	0.9999999999992382	0.0	0.009775115322956829	0.0	0.10168697282099344	0.9935682326621924	0.9994407158836688	2	87	89	2	23
NORP83_128	3666	32.332515002727774	0.9989088925259136	0.011055761002277231	29	13.878768065060033	0.22925241990818754	0.8336061102018549	0.9999999999996008	0.0	0.009415986973543178	0.0	0.16721222040370975	0.9954188481675392	0.99934554973822	2	48	50	2	14
NORP83_129	6132	36.05202217873451	0.9988584474885844	0.012940216588461895	37	13.350696487208898	0.17050544981083998	0.895955642530985	0.9999999999999849	0.0	0.014539213515862516	0.0	0.1368232224396608	0.9952675646159448	1.0	0	111	111	0	26
NORP83_13	4643	41.50204609088953	0.9982769760930432	0.012027806566424215	43	12.470414961556187	0.1830325528580401	0.9306482877449924	1.0	0.0	0.012076589583280615	0.0	0.28796037045014	0.9953714417958806	1.0	0	69	69	0	20
NORP83_130	3239	42.44334671194813	0.9978388391478852	0.013188598409290098	43	14.701762470363647	0.2583633931261488	0.9240506329113924	1.0	0.0	0.012503127878435771	0.0	0.3652361840074097	0.994988306047444	1.0	0	53	53	0	15
NORP83_20	12473	32.375450974104055	0.7432854966728133	0.0113040818609621	39	21.955624515244995	0.19659738813708635	0.7108955343542049	0.9999999999996158	0.0	0.010596491351272164	0.0	0.2513429006654373	0.9957144468253072	1.0	0	129	129	0	38
