,Position,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1177,2481,0.0,0.06,0.0,0.94,0.086,0.694,0.088,0.132,0.0,0.0,0.0,1.0,0.0,0.942,0.0,0.058
1177,2658,0.0,0.0,0.0,1.0,0.276,0.274,0.214,0.236,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1177,2676,0.0,0.006,0.0,0.994,0.002,0.98,0.006,0.012,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1177,2751,0.0,0.268,0.0,0.732,0.222,0.27,0.27,0.238,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1177,2823,0.062,0.058,0.79,0.09,0.0,0.0,0.0,1.0,0.264,0.238,0.268,0.23,0.036,0.034,0.886,0.044
1543,1625,0.4,0.062,0.068,0.47,0.248,0.256,0.23,0.266,0.904,0.0,0.0,0.096,0.09,0.0,0.0,0.91
1543,1770,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.224,0.23,0.284,0.262,0.0,1.0,0.0,0.0
1543,2060,0.0,0.848,0.152,0.0,0.02,0.434,0.512,0.034,0.0,0.996,0.002,0.002,0.0,0.0,1.0,0.0
1543,2066,0.0,0.386,0.0,0.614,0.0,0.596,0.002,0.402,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1543,2069,0.0,0.134,0.0,0.866,0.0,0.854,0.0,0.146,0.0,0.002,0.0,0.998,0.0,1.0,0.0,0.0
1543,2072,0.02,0.0,0.98,0.0,0.934,0.0,0.066,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1543,2075,0.0,0.016,0.0,0.984,0.0,0.914,0.0,0.086,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1543,2243,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1543,2315,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1543,2447,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.23,0.218,0.292,0.26,1.0,0.0,0.0,0.0
1544,2660,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1544,2673,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1544,2675,0.002,0.0,0.998,0.0,0.0,0.0,1.0,0.0,0.718,0.0,0.0,0.282,1.0,0.0,0.0,0.0
1544,2708,0.0,0.978,0.0,0.022,0.0,1.0,0.0,0.0,0.246,0.268,0.214,0.272,0.0,0.0,0.0,1.0
1544,2720,0.0,0.848,0.0,0.152,0.0,1.0,0.0,0.0,0.262,0.24,0.258,0.24,0.0,0.0,0.0,1.0
2237,1460,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2237,1601,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2237,1646,0.0,0.0,0.0,1.0,0.0,0.17,0.0,0.83,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,1769,0.0,1.0,0.0,0.0,0.0,0.802,0.0,0.198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,2045,0.054,0.406,0.482,0.058,0.286,0.234,0.232,0.248,0.0,0.946,0.054,0.0,0.0,0.054,0.946,0.0
2237,2162,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,2177,0.0,0.0,0.0,1.0,0.0,0.052,0.0,0.948,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2237,2237,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,2238,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,2259,0.0,0.0,1.0,0.0,0.006,0.0,0.994,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2237,2273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,2333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.286,0.214,0.232,0.268,1.0,0.0,0.0,0.0
2237,2336,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.274,0.248,0.228,0.0,1.0,0.0,0.0
2237,2390,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2237,2393,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2237,2435,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,2462,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2237,2477,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,2633,0.0,1.0,0.0,0.0,0.0,0.998,0.0,0.002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2237,2714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2237,2717,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,2726,1.0,0.0,0.0,0.0,0.934,0.0,0.0,0.066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2237,2774,0.0,0.0,0.0,1.0,0.006,0.0,0.0,0.994,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2237,2794,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2237,2942,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2237,3005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,3008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2237,3164,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,3200,1.0,0.0,0.0,0.0,0.89,0.0,0.108,0.002,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2237,3203,0.0,1.0,0.0,0.0,0.0,0.084,0.0,0.916,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,3209,0.0,0.0,0.0,1.0,0.0,0.87,0.0,0.13,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2237,3212,0.0,1.0,0.0,0.0,0.0,0.06,0.0,0.94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2237,3444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,3620,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2237,3635,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2237,3638,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2237,3644,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2237,3704,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2237,3889,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2237,3938,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2237,4061,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,4094,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2237,4113,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2237,4148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2237,4157,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
